nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Arnaud,États-Unis,1,2018-08-03,Très bel hôtel,"Très bel hôtel, staff agréable et efficace. Super localisation","Pas de piscine, pas de spa",10,Hôtel,Nice," 8,8 "
Nicole,France,0,2020-03-30,séjour conforme à mes attentes dans un très joli cadre,"à l'occasion de mon 60 e anniversaire on m'a surclassée
chambre vue jardin et mer
lever de soleil le matin 
l'espace dans la chambre
la mise à disposition d'un petit coussin et d'une gamelle pour mon chien
le roomservice
la tranquillité",None,"8,0",Hôtel,Nice," 8,8 "
Guillaume,Royaume-Uni,0,2020-03-14,Excellent sejour a Nice,"Meilleur hotel sur la Promenade des Anglais. Suite magnifique avec vue sur mer, tres spacieuse avec balcon et chaises longues. Magnifique petit-dejeuner servi en chambre.",None,10,Hôtel,Nice," 8,8 "
Pascal,France,0,2020-03-06,Très beau hôtel,"Le personnel très à l’écoute du client, cadre magnifique.",None,"8,3",Hôtel,Nice," 8,8 "
Serge,France,0,2020-02-27,Séjour inoubliable dans un palace unique au monde riche de six mille toiles et tableaux,Petit déjeuner exceptionnel.Un service attentionné et de qualité avec notamment un buffet excellent de viennoiseries et de pâtisseries,Tout était parfait de l'accueil personnalisé au départ de l'hotel.Il n'a pas de critiques à formuler,"9,0",Hôtel,Nice," 8,8 "
Alain,France,0,2020-02-25,Très bien,L'emplacement sur la promenade des Anglais et la décoration a l'ancienne charmante qui vous transpose au début du siècle.,L'homme de la sécurité qui fais son job mais manque de savoir vivre,"8,0",Hôtel,Nice," 8,8 "
Francois,France,0,2020-02-25,Le vrai Plaisir Hôtelier,"Nous avons passé deux nuits dans cet établissement et ce fut un véritable plaisir d'y séjourner. De la qualité à tous les niveaux réception, confort, restauration, ambiance, bar .....",Ce que nous n'avons pas apprécié c'est que nos voisins italiens étaient trop bruyants mais cela a été assez rapidement réglé. pour le reste tout était parfait nous reviendrons.,"9,0",Hôtel,Nice," 8,8 "
Patrick,France,0,2020-02-24,"Hotel mythique et magnifique, idéalement placé. Excellent service.","emplacement, service et chambre",None,"9,0",Hôtel,Nice," 8,8 "
Didierdg,Belgique,0,2020-02-22,La légende !,"Comment mettre des mots sur la magie à l'état pur ?
La grande tradition des palaces français ne se laisse pas enfermer dans quelques phrases. Le Negresco n'est pas un hôtel, c'est un musée d'art, une relique, une institution où il faut avoir logé une fois dans sa vie.","Rien, tout était absolument parfait.",10,Hôtel,Nice," 8,8 "
Sylviane,Suisse,0,2020-02-20,Un séjour de rêve,Tout,Rien,10,Hôtel,Nice," 8,8 "
Tristan,France,0,2020-02-16,Tout était parcait,Tout est Niquel rien à redire .,Le seul petit bemol est le regard des gens lorsque nous ne sommes pas habillé « comme eux » c’est à dire en chemise smoking . Mais Appart ce petit point tout était top,10,Hôtel,Nice," 8,8 "
Valérie,France,0,2020-02-15,Exceptionnel,"Tout était parfait
Les employés 
Le confort de la chambre l'accuueil",None,10,Hôtel,Nice," 8,8 "
Jerome,France,0,2020-02-13,Exceptionnel,La qualité du service qui reste l’un des deniers au monde avec cet esprit palace. Ce charme désuet est très agréable. Et quelle vue.,None,10,Hôtel,Nice," 8,8 "
William,France,0,2020-02-11,Exceptionnel,Tout,Impeccable,10,Hôtel,Nice," 8,8 "
Rodolphe,France,0,2020-02-11,Très bien,le cadre en général et l'accueil,le service d'étage pas de journal avec le petit déjeuner les services de télévision ex pas de canal+,"8,0",Hôtel,Nice," 8,8 "
Frantz,France,0,2020-02-09,Exceptionnel,"Chambre spacieuse. Lit confortable. Aucune nuisance sonore. Vue magnifique sur mer.
Petit déjeuner varié et copieux. Espaces communs, circulations agréables et décorés comme dans un musée avec des centaines d'œuvres d'art. Très agréable de déambuler dans les parties communes. Personnel à l'écoute, aimable, souriant et compétent.",None,10,Hôtel,Nice," 8,8 "
Thierry,France,0,2020-02-08,Meilleur hôtel de nice,Excellent depuis l arrivée,Rien,10,Hôtel,Nice," 8,8 "
Docteur,Italie,0,2020-02-04,Exceptionnel,"J'étais toute seule pour Affaires 
La tranquillité 
Le service 
Amabilité et courtoisie du staff
Surtout les voituriers
Le maître restaurant les serveurs etc...","Seulement les serviettes étaient insuffisantes et de qualité médiocre 
Le petit-déjeuner était servi jusqu'à 10.30
Mais à Nice en vacance c'est pas possible prendre le petit déjeuner très tôt. Il faut dormir un peu plus tard. Je pense que ils doivent préparer le restaurant pour le déjeuner dans La rotonde 
Alors il faut utiliser autres espaces pour le petit déjeuner. L'hôtel est très grand il y a beaucoup d'espace !!!",10,Hôtel,Nice," 8,8 "
Henri,France,0,2020-02-02,Exceptionnel,L'âme du lieu.,Rien,10,Hôtel,Nice," 8,8 "
François,France,0,2020-02-02,Exceptionnel,le bar,None,10,Hôtel,Nice," 8,8 "
Joelle,France,0,2020-01-31,GENIAL!,Accueil exceptionnel. Lieu mythique et merveilleux. Vue splendide. Emplacement idéal.,None,"9,6",Hôtel,Nice," 8,8 "
Philippe,France,0,2020-01-28,"A faire, et refaire, chaque chambre est unique",Hôtel exceptionnel et unique,Petit pb de lumière dans la chambre,10,Hôtel,Nice," 8,8 "
Frédéric,France,0,2020-01-26,Fabuleux ,"Architecture superbe tant extérieure qu’intérieure. Le Negresco est une œuvre d’art (tour, rotonde, etc), emplie d’œuvres d’art (peintures, sculptures, lithographies, ...) provenant de multiples époques. C’est un musée - hôtel.
Service remarquable.
Emplacement fantastique, sur la promenade à 15 minutes à pieds du centre historique.",Isolation phonique entre chambre et couloir,"9,2",Hôtel,Nice," 8,8 "
Franck,France,0,2020-01-19,MAGNIFIQUE,Le tout mais surtout c est un hôtel atypique chargé d histoire un excellent séjour,Le non affichage des prix sur le mini bar de la chambre,"9,6",Hôtel,Nice," 8,8 "
Laetitia,France,0,2020-01-15,Excellent,Emplacement accueil,"J’ai essayé d’organiser goûter anniversaire de ma petite fille j’ai renoncé 
Trop de rigidité dans le protocole de paiement de ce service trop de quiproquo avec mes interlocuteurs dommage","9,0",Hôtel,Nice," 8,8 "
Christine,France,0,2020-01-14,Hôtel remarquable,"L’emplacement, l’élégance de la décoration, le service de l’ensemble du personnel. L’hôtel mérite sa réputation d’excellence.",Un petit bémol quand au chauffage de notre chambre qui même au minimum était un peu bruyant.,10,Hôtel,Nice," 8,8 "
Denis,France,0,2020-01-12,Très bien,Nous avons passé un super moment la literie était de bonne qualité rien à redire,None,"8,0",Hôtel,Nice," 8,8 "
Erwan,France,0,2020-01-07,Super,Hôtel historique,None,10,Hôtel,Nice," 8,8 "
Deyo1966,France,0,2020-01-07,Magique,un lieu vrai et rempli d'histoire . L'emplacement,Tout était parfait,10,Hôtel,Nice," 8,8 "
Km,France,0,2020-01-02,Exceptionnel,"La gentillesse et l'accueil du personnel, la déco, le confort de la literie, la propreté irréprochable, le repas, le coin lunge avec music de fond. 
Parking juste à côté. 
Tout quoi !!!",Rien du tout,10,Hôtel,Nice," 8,8 "
Marie,France,0,2019-12-28,Un lieu mythique à découvrir,"Un lieu mythique, chargé d’histoire. Décoration digne d’un musée ! Un personnel très sympathique et très professionnel. Le bar lounge très agréable.
Le restaurant la rotonde est une très bonne table, cuisine et personnel au top ✨",Les tâches sur la moquette ne sont pas digne d’un établissement de ce niveau. Le wifi très insuffisant. Des petits détails à rénover dans la chambre.,"8,8",Hôtel,Nice," 8,8 "
Jean,France,0,2019-12-26,Établissement extraordinaire Que je recommanderai,"Personnel prévenant accueillant souriant.
Deco sublime . Un palais extraordinaire et plein de charme.
Le bar est exceptionnel et Très bien décoré.
Chambre grande confortable vue magnifique.
Malheureusement chauffage inréglable et j’ai du jouer entre chauffage et climatisation pour avoir environ 21.
L’installation électrique a le plus grand besoin d’etre refaite.
Excellent dîner à la rotonde le 23 au soir mais un service déplorable car totalement inorganisé et débordé. Personnel incompétent car non formé et mal dirigé en salle.
Tout ceci ne gâchera en rien le très bon séjour que j’ai passé. C’est un endroit extraordinaire par son style sa déco etson emplacement et la gentillesse de son personnel.
S’il vous plaît faites Quelque chose pour maintenir le niveau de luxe et d’originalité de ce magnifique établissement.","Service de table.
Installation électrique
Réglage du chauffage/ climatisation.","8,0",Hôtel,Nice," 8,8 "
Romain,Malaisie,0,2019-12-25,Exceptionnel,"Hotel chargé d'histoire , chambre magnifique , superbe petit déjeuner , très bonne brasserie pour le diner . 
Bar très agreable , personnel très bien . Lieu Calme .",Le wifi dans les Chambres n'est pas vraiment puissant .,10,Hôtel,Nice," 8,8 "
Veronique,Italie,0,2019-12-18,Très bien,"Emplacement
Gentillesse, disponibilité et élégance du personnel",La chambre ne correspondait pas à la photo de la réservation,"8,0",Hôtel,Nice," 8,8 "
Julien,France,0,2019-12-17,Super prestation,"Le personnel, le petit déjeuner, atmosphère de ce lieu",Les taches sur les moquettes sont de trop dans un établissement de luxe.,"9,0",Hôtel,Nice," 8,8 "
Miriam,France,0,2019-12-17,"Pour des amateurs d'art, des oeuvres d'art acrochée à chaque étage et au rez de chausée. Génial!",le cadre très original.,None,"9,0",Hôtel,Nice," 8,8 "
Corinne,France,0,2019-12-15,"Endroit charmant, le cadre est exceptionnel, bien situé, le Personnel très accueillant et attentif au moindre besoin . P","Cadre exceptionnel. Un musée à la maison .
Le personnel très professionnel et discret.
Le bar avec sa carte incroyable .","Je n’ai pas su fermé les volets la première nuit 😚
L’interrupteur se trouvait près de la lampe de chevet.","9,6",Hôtel,Nice," 8,8 "
Marie,France,0,2019-12-10,Un 5* abordable,"Le personnel au top et la beauté de cet hôtel 
Dommage par contre pour la rénovation de la rotonde",None,10,Hôtel,Nice," 8,8 "
Sandra,France,0,2019-12-08,un début de conte de fée!!!,"Cet hôtel est un vrai musée, un endroit mythique. Une vraie expérience client. C'est un pur bonheur.",None,10,Hôtel,Nice," 8,8 "
Jordane,France,0,2019-12-08,Excellent séjour,"La propreté de l hôtel, celui ci est une œuvre d art.
Le personnel très efficace et accueillant.",None,10,Hôtel,Nice," 8,8 "
Alexandra,France,0,2019-12-07,Plaisant agreable,"La deco
La vue
Le calme","L’absence de spa
Absence de renouvellement des courtoisies (the madeleines eau ...) au cours du sejour","8,0",Hôtel,Nice," 8,8 "
Djamel,France,0,2019-12-06,Exceptionnel,Merveilleux,None,10,Hôtel,Nice," 8,8 "
Jean,France,0,2019-12-02,La vie de Palace....,"Personnel et accueil au top, chambre rénovée grande et sympa, parties communes, salons et hall d'entrée très très vieillots même si c'est le style du lieu....
Très bons cocktails au bar avec animation musicale ce soir là 
Musée à ciel ouvert.","L'immense salon qui fait un peu exposition de canapés (pas jolis), manque de chaleur, un peu hall de gare.","8,0",Hôtel,Nice," 8,8 "
Philippe,France,0,2019-11-30,UN MOMENT MAGIQUE,"Tout était parfait, avec en plus un lieu mythique, aussi bien équipé qu'un musée, et un restaurant doublement étoilé, le Chanteclerc, qui est une perfection (la salle, le service et le repas) .",None,10,Hôtel,Nice," 8,8 "
Philippe,France,0,2019-11-28,Exceptionnel,Tout simplement parfait,None,10,Hôtel,Nice," 8,8 "
Alexandre,France,0,2019-11-28,Travail efficace dans un contexte paradisiaque.,Personnel au top . Ambiance très sympathique . Disponibilité à toute épreuve . Chambre magnifique . Le luxe en toute simplicité. Excellent petit déjeuner .,None,10,Hôtel,Nice," 8,8 "
Francois,France,0,2019-11-27,service incroyable bravo!,Service du personnel remarquable,"Ampoule hs sur le chevet. Robinetterie lavabo pas adapté. Manque de petits présents comme chocolats, savons individuels...","9,0",Hôtel,Nice," 8,8 "
Aurélie,France,0,2019-11-24,Exceptionnel,"Superbe literie 
Personnel aux petits soins",None,10,Hôtel,Nice," 8,8 "
Andrée,France,0,2019-11-22,Séjour inoubliable,"L accueil, l amabilité du personnel ainsi que son savoir faire et son professionnalisme, la décoration de l établissement , la disposition de la chambre très spacieuse avec superbe vue sur la mer. Lit très confortable. Très grande salle de bain. Le pdj très copieux et le restaurant est à recommander",Néant,10,Hôtel,Nice," 8,8 "
Nicolas,France,0,2019-11-19,emplacement idyllique ainsi qu'une atmosphère unique !,"la possibilité d'observer autant d’œuvres d'art éclectiques à volonté !
un vrai bonheur !
du personnel très sympathique que ce soit l'accueil, les serveurs ou encore les voituriers.","l'horaire du petit déjeuner stipule jusqu'à 10h30.
Or à partir de 10h, il n'y avait plus grand chose à déjeuner et une carence en jus de fruits.
Par ailleurs , l'attente pour être servi en café me parait excessive (1/4h...)","8,0",Hôtel,Nice," 8,8 "
Gilles,France,0,2019-11-17,Un0 jour exceptionnel et magique nous remercions toute l'équipe du Negresco pour cet accueil,",,, l'accueil la gentillesse du personnel et sa disponibilité",None,10,Hôtel,Nice," 8,8 "
Xavier,France,0,2019-11-17,Exceptionnel,le cadre est fabuleux et plein d'histoire,None,10,Hôtel,Nice," 8,8 "
Mohamed,Tunisie,0,2019-11-11,Fabuleux ,"L'emplacement fabuleux, personnels très accueillant et aimable,le petit déjeuner était magnifique,vrai hôtel de luxe.","Pas de centre spa ,manque centre de massage,
J'ai réservé une chambre vue entre jardin et mer ,mais j'ai pas pu voir ma mer de ma chambre.","9,2",Hôtel,Nice," 8,8 "
Jean,France,0,2019-11-10,Exceptionnel,Tout,Rien à dire le top magnifique,"9,6",Hôtel,Nice," 8,8 "
Didier,France,0,2019-11-10,Séjour dans un musée,"Le chic et l’histoire de ce lieu.
Personnel au top mais pas guindé 
Petit déjeuner magnifique 
Séjourner dans un lieu vivant","Équipement multimédia des chambres, d’un autre âge 
Mais c’est pas grave 😆","8,8",Hôtel,Nice," 8,8 "
Assia,Algérie,0,2019-11-09,Exceptionnel,La chambre est très jolie,L'hôtel est magnifique. Personnel agréable,10,Hôtel,Nice," 8,8 "
Nadine,Belgique,0,2019-11-08,Séjourner dans une Palace musée,Excellent,None,"8,0",Hôtel,Nice," 8,8 "
Jacky,Maroc,0,2019-11-08,Beau cadeau d anniversaire,Petit déjeuner bar musique resto super,Rien,10,Hôtel,Nice," 8,8 "
Jeanne,France,0,2019-11-06,Sejour splendide dans un lieux inouï.,"L'établissement est magnifique, un véritable musée c'est incroyable de séjourner dans un tel endroit.",Les chambres ne sont pas insonorisées (bruits des autres chambres et de la route) et les rideaux de la chambre n'étaient point opaques. Mais c'est un détail.,"8,0",Hôtel,Nice," 8,8 "
Gael,France,0,2019-11-06,Superbe,"L’aspect historique , le luxe désuet",Le manque de fonction de l’espace rotonde qui n’est alors qu’un beau lieu à photographier. C’est un lieu Instagram qui pourrait être utilisé,"8,8",Hôtel,Nice," 8,8 "
Isabelle,France,0,2019-11-03,Bien ,"On a adoré l’emplacement , le bar magnifique,les cocktails délicieux et l’aspect historique","Service un peu limite dans les chambres : le mug sale reste sur place après un thé, pas de renouvellent des sachets de thé ni des bouteilles d’eau pour la deuxième nuit.
La plage de l’hotel, carrément hors cadre: plus de pain pour les petits dej à 10h30, attente interminable pour un café: bref en dessous du service attendu dans un palace ...","7,5",Hôtel,Nice," 8,8 "
Daniel,France,0,2019-11-03,Exceptionnel,Tout,None,10,Hôtel,Nice," 8,8 "
Natalie,Belgique,0,2019-11-01,Exceptionnel,"Le plus bel hôtel du monde, un mythe réel, vivez des moments magiques. Le personnel vous donnera l’impression d’être une star. Des œuvres artistiques se trouvent à tous les étages, vous aurez la plus belle vue de la Baie des Anges que l’on puisse imaginer, les lits sont confortables, les salles de bain sont en marbre rose, tout n’est que luxe calme et volupté",None,10,Hôtel,Nice," 8,8 "
Jean-marie,France,0,2019-10-31,super,bien,None,10,Hôtel,Nice," 8,8 "
Stephane,France,0,2019-10-27,Exceptionnel,Parfait,None,10,Hôtel,Nice," 8,8 "
Alain,France,0,2019-10-27,"Très bel endroit chargé d'histoire et d'art , mauvaise note pour le restaurant La Rotonde dommage !","Chambre situation, ensemble de l'endroit mythique, service chambre, réception et conciergerie impeccable. Room service .","Restaurant La Rotonde, personnel pas du tout à la hauteur du Negresco. Obligé de redemandé les choses deux fois, les apéritifs servis en même temps que l'entrée et pas de chef qui relève le niveau, décevant à ce niveau là , cinq étoiles quand même. Le bar, ne commandez pas un Irishcoffee ils ne savent pas faire tout simplement ?????","8,8",Hôtel,Nice," 8,8 "
Anne-charlotte,Guadeloupe,0,2019-10-22,Mémorable,"Luxe ,très bon accueil , reposant après un long voyage",Rien,10,Hôtel,Nice," 8,8 "
Florence,Suisse,0,2019-10-21,"Intemporel ,chargé d’histoire et serein .","L’atmosphère et l’histoire de l’établissement ,la gentillesse et disponibilité du personnel (sans trop en faire non plus).La décoration (c’est un vrai musée à lui seul ).
Superbe !",Rien,10,Hôtel,Nice," 8,8 "
Nicolas,France,0,2019-10-21,Séjour pour passer une nuit dans un palace au moins une fois dans la vie.,Très bon accueil. Personnel courtois et disponible. Chambre spacieuse et confortable. Excellent petit déjeuner,None,"9,6",Hôtel,Nice," 8,8 "
Guy,Luxembourg,0,2019-10-21,Bien ,Personnel prévenant bons restaurants,Salle de bains avec un élément de chauffage qui ne fonctionnait pas malgré réclamation.,"7,9",Hôtel,Nice," 8,8 "
Philippe,France,0,2019-10-19,Exceptionnel,"Accueil exceptionnel, bref mais mémorable séjour.
Surclassement dans une des plus belles suites de l’hôtel, panorama à 250°
Personnel aux petits soins 
Petit-déjeuner au top (qualité variété et fraîcheur des produits). En brasserie le midi, très bonne table.
Seul le service est un peu lent et désorganisé.
On reviendra au Negresco encore et encore !",None,10,Hôtel,Nice," 8,8 "
Dumoulin,France,0,2019-10-17,fantastique,"2 jours de rêve.
Séjour inoubliable !!!",absolument rien,10,Hôtel,Nice," 8,8 "
Guy,France,0,2019-10-17,Exceptionnel,None,"Le concierge pas aimable à notre question sur un restaurant 
Nous a envoyés balader en prenant un appel sans s excuser et nous a meme pas repris apres",10,Hôtel,Nice," 8,8 "
Sisi108,France,0,2019-10-13,Exceptionnel,La chambre la beauté de l'hôtel les œuvres d art le petit dej et le personnels au petit soin pour rendre notre sejour meilleur.,Juste le bruit de l'extérieur,"9,6",Hôtel,Nice," 8,8 "
Dominique,France,0,2019-10-05,Le rêve à portée de main,"Superbe établissement avec un accueil irréprochable
Les petites attentions comme de petits chocolats pour nous souhaiter une bonne nuit
La déco de la chambre ""exclusive"" très romantique et bien meublée
Le journal sur la porte le matin
Le lieu chargé d'histoire, à visiter tel un musée
Le petit déjeuner pour 30 € à la Rotonde excellent et varié, du saumon aux jus de fruits frais, des viennoiseries et du pain exquis
Tout était parfait, 5 étoiles oblige !",RAS,10,Hôtel,Nice," 8,8 "
Nathalie,France,0,2019-10-03,À refaire,"Le petit déjeuner impeccable, surtout les œufs brouilles. La literie très bonne.",Rien,"9,6",Hôtel,Nice," 8,8 "
Vincent,France,0,2019-10-02,Parfait,"Tout est parfait ... et quand le soleil est présent, prendre le petit déjeuner ou diner sur la terrasse reste un très bon moment",ne rien changer,10,Hôtel,Nice," 8,8 "
Sébastien,France,0,2019-09-29,Exceptionnel,"Le luxe à la française ! Le mobilier .
Le personnel dispo et souriant","La soirée de mariage organisée au rez-de-chaussée, très bruyante, tard dans la nuit. La rupture de stock de bouchons d’oreille à l’accueil 😬","9,6",Hôtel,Nice," 8,8 "
Gregory,États-Unis,0,2019-09-29,Exceptionnel,Le personnel très agréable et l’emplacement,La chambre était vétuste pas rénovée depuis très longtemps,10,Hôtel,Nice," 8,8 "
Paul-henri,France,0,2019-09-26,Hotel fabuleux pour l'amateur d'art que je suis !,"Hotel fabuleux par ces espaces intérieurs, une vrai galerie d'art, et son emplacement",None,10,Hôtel,Nice," 8,8 "
Bpa33,France,0,2019-09-22,Exceptionnel,Des oeuvres d'art à chaque étage et dans les chambres. Cet hôtel est un bijou.,None,"9,6",Hôtel,Nice," 8,8 "
Pascal,France,0,2019-09-18,Exceptionnel,"Magnifique, somptueux ! Bar cosy et classe. Très bonne carte. Brasserie La Rotonde Très Bien !!",None,10,Hôtel,Nice," 8,8 "
Jacques,Guyane française,0,2019-09-17,Exceptionnel,Esthétisme,De partir !,10,Hôtel,Nice," 8,8 "
Anne,France,0,2019-09-15,Bien ,None,Hôtel vieillissant mériterait une bonne rénovation.,"7,5",Hôtel,Nice," 8,8 "
Nour,Arabie saoudite,0,2019-09-11,Très bien,None,No machine de café dans les chambres et l’hôtel était cher.,"8,3",Hôtel,Nice," 8,8 "
Sébastien,France,0,2019-08-19,Magnifique. Merci Le Negresco,Les gens qui composent l équipe. D avoir pu jouer du piano. Toutes les petites attentions. La gastronomie. L art et les oeuvres. Le calme. La sérénité. La gentillesse. Tout.,None,10,Hôtel,Nice," 8,8 "
Stephane,France,0,2019-08-18,Très bonne expérience,super rien à redire,rien,"7,5",Hôtel,Nice," 8,8 "
Gilles,France,0,2019-08-16,Fabuleux ,Viennoiseries excellentes,None,"9,2",Hôtel,Nice," 8,8 "
Gilles,France,0,2019-07-21,Fidèle à sa réputation. Surtout prière de conserver cet état d’espr,L’accueil et l’amabilité du personnel. Le côté musée de l’établissement et la liberté de le visiter.,"Les horaires du Chantecler pas assez étendus. Non ouvert le midi ni dimanche et trop vite ferme le soir.
Cote « pingre » du petit déjeuner: œuf au plat avec supplément ! Et prix excessif si commande en chambre.","8,8",Hôtel,Nice," 8,8 "
Claudine,France,0,2019-07-13,Séjour extraordinaire. Vive le negresco!,Un lieu mythique. Magnifique. Un style qui n’appartient qu’à lui seul.,Personnellement je pourrais dire que le manque de flexible dans la salle de bain m’a un peu contrarié mais me laver comme au 20eme siècle est une expérience intéressante.,10,Hôtel,Nice," 8,8 "
Pierre,France,0,2019-07-07,Nous reviendrons,Très bonne table -personnel aux petits soins Hôtel magnifiquement décoré. Suite donnant sur une très belle vue .,Il manque une piscine ou une plage appartenant à l’hotel ( comme les grands hôtels de Cannes),"8,8",Hôtel,Nice," 8,8 "
Martine,France,0,2019-07-04,Séjour Nicois super dans un excellent hôtel,"La gentillesse et la disponibilité du personnel. La qualité des différents services
L'emplacement de cet hôtel",None,10,Hôtel,Nice," 8,8 "
Marc,France,0,2019-07-01,Exceptionnel,La décoration et les œuvres d’art. Le service parfait.,None,10,Hôtel,Nice," 8,8 "
Yann,France,0,2019-06-16,Juste parfait et digne d un palace. Hate d y revenir.,Tout. comme dans un rêve.,None,10,Hôtel,Nice," 8,8 "
Simona,Belgique,0,2019-06-06,Bien ,"La zone, les décorations d hôtel, le service des concierges magnifique","L électricité système et plomberie problèmes , le service de femmes de chambre","7,5",Hôtel,Nice," 8,8 "
Didier,Île Maurice,0,2019-06-06,Exceptionnel,"malheureuesement je suis reste 1 seule journee, l'ambiance , le staff , l'histoire de l'etablissement, l'art tout est unique dans ce palace … J'ADORE prochaine fois minimum 10 jours",None,10,Hôtel,Nice," 8,8 "
Marianne,France,0,2019-06-02,Fabuleux ,Le style mythique de l etablissement,Amélioration possible avec spa et piscine,"9,2",Hôtel,Nice," 8,8 "
Dayet,France,0,2019-05-23,Exceptionnel,C est bien d avoir conservé toute l âme de ce très bel établissement,Petit détail :Tasse de thé en debut d après midi non Changée pour le soir .....,"9,6",Hôtel,Nice," 8,8 "
Laurent,France,0,2019-05-20,Fabuleux ,"Tout le reste,l'hôtel est magnifique, c'est à voir !",L'absence d'une piscine,"9,2",Hôtel,Nice," 8,8 "
Stéphane,France,0,2019-05-19,Superbe,"Atmosphère historique 
Qualité du petit déjeuner",Salle de baib,"8,8",Hôtel,Nice," 8,8 "
Rene,Monaco,1,2019-02-28 00:00:00,Perfecto,"Tout .l accueil ,le personnel ,le cadre 
Juste un regret sur le buffet petit déjeuner ,un peu trop léger à mon goût ( pas d œufs brouillés,pas de saucisses,pas de bacon ,pas d œufs durs ,pas de pan cake ..etc )",En fait tout était parfait,10,Hôtel,Nice," 7,6 "
Eric,France,0,2020-03-15 00:00:00,Très bien,Des services rendu un jour et le suivant supprimer à cause du coronavirus,Le personnel de contredit!!!! J'appelle quelques jours avant pour savoir si je pouvais laisser ma voiture 2 jours on me confirme que oui et au retour les employés se renvoient l'appareil !!!! Très déçu heureusement l'employé qui m'a reçu le soir pour récupérer ma voiture était très bien et très compréhensible,"8,0",Hôtel,Nice," 7,6 "
Claude,France,0,2020-03-12 00:00:00,Fabuleux ,La navette aéroport à presque 23h,None,"9,0",Hôtel,Nice," 7,6 "
Jeanpol,Belgique,0,2020-03-12 00:00:00,Parfait en attente d'un vol Bus-Tram approximité,Chambre pas de placard pour ranger ses vêtements Assez de tout pour le petit déjeuner Navette vers aéroport gratuite,"J'ai acheté ma nuitée par l'intermédiaire de booking.com à 77€ tout compris cad taxes comprises et on m'a réclamé 80 € on a rajouté les taxes je l'ai signalé et le réceptionniste m'a répondu "" c'est toujours pareil avec booking ""j'ai payé les 80 € mais je ne comprend toujours pas !!!!!!!","7,0",Hôtel,Nice," 7,6 "
Mariefrance,France,0,2020-03-11 00:00:00,Bien ,None,"le prix ne correspond pas à la qualité de la prestation prix trop élevé
de plus mauvaise explication par rapport à l'accés de l'établissement","7,0",Hôtel,Nice," 7,6 "
Vanessa,France,0,2020-03-08 00:00:00,Très bien,L’emplacement très proche de l’aéroport,None,"8,3",Hôtel,Nice," 7,6 "
Claude,France,0,2020-03-04 00:00:00,Jotel pratique,None,Le matelas très inconfortable,"8,0",Hôtel,Nice," 7,6 "
Christine,France,0,2020-03-02 00:00:00,"super séjour, on y reviendra!","excellent emplacement à 5 min à pied du terminal 1 de l'aéroport, et navette gratuite de l'hôtel pour le terminal 2.
literie confortable, belle chambre, buffet sympa, personnel aux petits soins!",rien!,"8,0",Hôtel,Nice," 7,6 "
Christian,France,0,2020-03-01 00:00:00,Très bien,Plusieurs fois dans cet hôtel. Bien situé par rapport à l'aéroport. Chambre très propre et bon petit déjeuner/,None,"8,0",Hôtel,Nice," 7,6 "
Frans,France,0,2020-02-29 00:00:00,Idéal pour prendre un vol à 7h du matin,Personnel accueillant et souriant. Meilleur rapport qualité / prix de tous les hôtels aux abords de l’aéroport. Bonne insonorisation et literie confortable. La navette gratuite pour aller à l’aéroport est appréciable quand on a une grosse valise.,Le buffet du soir fait un peu cantine avec du réchauffé qui d’ailleurs n’est pas toujours très chaud. Dommage car le personnel est très attentionné.,"8,8",Hôtel,Nice," 7,6 "
Véronique,France,0,2020-02-28 00:00:00,Convenable,L’emplacement est très bien!,Le buffet,"7,9",Hôtel,Nice," 7,6 "
Fatma,France,0,2020-02-26 00:00:00,Très bien,L accueil formidable.,None,"8,0",Hôtel,Nice," 7,6 "
Mihaela,Roumanie,0,2020-02-24 00:00:00,Excellent ...avec bémol pour le restaurant,"Le personnel très sympa et compétent 
La navette gratuite 
Le decor","Manque de produits pour le repas du soir
La lenteur du service sauf le garçon du bar","9,0",Hôtel,Nice," 7,6 "
Jean-marie,France,0,2020-02-20 00:00:00,Bien ,LITERIE,"PLUS DE SAVON DANS LA DOUCHE
MANIEMENT DE LA CLIMATISATION PAS EVIDENTE
INSONORISATION MOYENNE","7,0",Hôtel,Nice," 7,6 "
Sylvie,France,0,2020-02-19 00:00:00,Très bien,Juste à côté de l aeroport. Juste une nuit avant un départ. Confortable et pratique.,None,"8,0",Hôtel,Nice," 7,6 "
Marie,Belgique,0,2020-02-18 00:00:00,bon rapport qualité prix,proximité de l'aéroport et accès tram direct centre ville rapport qualité prix des buffets personnel très disponible possibilité d'un petit café le matin en chambre,None,"8,0",Hôtel,Nice," 7,6 "
Maë,France,0,2020-02-16 00:00:00,Bien ,Amabilité du personnel. Nous a gardé les bagages le jour du départ.,Rien,"7,1",Hôtel,Nice," 7,6 "
René,France,0,2020-02-11 00:00:00,Correct et bien situé pour prendre l avion,Tres bon restaurant avec beaucoup de choix,Ras,"8,0",Hôtel,Nice," 7,6 "
Claudette,France,0,2020-02-11 00:00:00,sympa pour une nuit,correct,None,"8,0",Hôtel,Nice," 7,6 "
